ts_code,year_week
688409.SH,2024-W46
688409.SH,2024-W47
688409.SH,2024-W48
688409.SH,2024-W49
688409.SH,2024-W50
688409.SH,2024-W51
688409.SH,2024-W52
688409.SH,2025-W02
688409.SH,2025-W03
688409.SH,2025-W04
688409.SH,2025-W07
688409.SH,2025-W08
688409.SH,2025-W09
688409.SH,2025-W10
688409.SH,2025-W11
688409.SH,2025-W12
688409.SH,2025-W13
688409.SH,2025-W15
688409.SH,2025-W16
688409.SH,2025-W17
688409.SH,2025-W20
688409.SH,2025-W21
688409.SH,2025-W22
688409.SH,2025-W24
688409.SH,2025-W25
688409.SH,2025-W26
688409.SH,2025-W27
688409.SH,2025-W28
688409.SH,2025-W29
688409.SH,2025-W30
688409.SH,2025-W31
688409.SH,2025-W32
688409.SH,2025-W33
688409.SH,2025-W34
688409.SH,2025-W35
688409.SH,2025-W36
688409.SH,2025-W37
688409.SH,2025-W38
688409.SH,2025-W39
688409.SH,2025-W42
688409.SH,2025-W43
688409.SH,2025-W44
688409.SH,2025-W45
688409.SH,2025-W46
688409.SH,2025-W47
688409.SH,2025-W48
688409.SH,2025-W49
688409.SH,2025-W50
688409.SH,2025-W51
688409.SH,2025-W52
688409.SH,2026-W02
688409.SH,2026-W03
688409.SH,2026-W04
688409.SH,2026-W05
688409.SH,2026-W06
688409.SH,2026-W07
688409.SH,2026-W10
688409.SH,2026-W11
688409.SH,2026-W12
688409.SH,2026-W13
688409.SH,2026-W14
688409.SH,2026-W16
688409.SH,2026-W17
688409.SH,2026-W20
688409.SH,2026-W21
688409.SH,2026-W22
688409.SH,2026-W23
688410.SH,2023-W24
688410.SH,2023-W26
688410.SH,2023-W27
688410.SH,2023-W28
688410.SH,2023-W29
688410.SH,2023-W30
688410.SH,2023-W31
688410.SH,2023-W32
688410.SH,2023-W33
688410.SH,2023-W34
688410.SH,2023-W35
688410.SH,2023-W36
688410.SH,2023-W37
688410.SH,2023-W38
688410.SH,2023-W41
688410.SH,2023-W42
688410.SH,2023-W43
688410.SH,2023-W44
688410.SH,2023-W45
688410.SH,2023-W46
688410.SH,2023-W47
688410.SH,2023-W48
688410.SH,2023-W49
688410.SH,2023-W50
688410.SH,2023-W51
688410.SH,2023-W52
688410.SH,2024-W02
688410.SH,2024-W03
688410.SH,2024-W04
688410.SH,2024-W05
688410.SH,2024-W08
688410.SH,2024-W09
688410.SH,2024-W10
688410.SH,2024-W11
688410.SH,2024-W12
688410.SH,2024-W13
688410.SH,2024-W15
688410.SH,2024-W16
688410.SH,2024-W17
688410.SH,2024-W19
688410.SH,2024-W20
688410.SH,2024-W21
688410.SH,2024-W22
688410.SH,2024-W23
688410.SH,2024-W25
688410.SH,2024-W26
688410.SH,2024-W27
688410.SH,2024-W28
688410.SH,2024-W29
688410.SH,2024-W30
688410.SH,2024-W31
688410.SH,2024-W32
688410.SH,2024-W33
688410.SH,2024-W34
688410.SH,2024-W35
688410.SH,2024-W36
688410.SH,2024-W37
688410.SH,2024-W39
688410.SH,2024-W42
688410.SH,2024-W43
688410.SH,2024-W44
688410.SH,2024-W45
688410.SH,2024-W46
688410.SH,2024-W47
688410.SH,2024-W48
688410.SH,2024-W49
688410.SH,2024-W50
688410.SH,2024-W51
688410.SH,2024-W52
688410.SH,2025-W02
688410.SH,2025-W03
688410.SH,2025-W04
688410.SH,2025-W07
688410.SH,2025-W08
688410.SH,2025-W09
688410.SH,2025-W10
688410.SH,2025-W11
688410.SH,2025-W12
688410.SH,2025-W13
688410.SH,2025-W15
688410.SH,2025-W16
688410.SH,2025-W17
688410.SH,2025-W20
688410.SH,2025-W21
688410.SH,2025-W22
688410.SH,2025-W24
688410.SH,2025-W25
688410.SH,2025-W26
688410.SH,2025-W27
688410.SH,2025-W28
688410.SH,2025-W29
688410.SH,2025-W30
688410.SH,2025-W31
688410.SH,2025-W32
688410.SH,2025-W33
688410.SH,2025-W34
688410.SH,2025-W35
688410.SH,2025-W36
688410.SH,2025-W37
688410.SH,2025-W38
688410.SH,2025-W39
688410.SH,2025-W42
688410.SH,2025-W43
688410.SH,2025-W44
688410.SH,2025-W45
688410.SH,2025-W46
688410.SH,2025-W47
688410.SH,2025-W48
688410.SH,2025-W49
688410.SH,2025-W50
688410.SH,2025-W51
688410.SH,2025-W52
688410.SH,2026-W02
688410.SH,2026-W03
688410.SH,2026-W04
688410.SH,2026-W05
688410.SH,2026-W06
688410.SH,2026-W07
688410.SH,2026-W10
688410.SH,2026-W11
688410.SH,2026-W12
688410.SH,2026-W13
688410.SH,2026-W14
688410.SH,2026-W16
688410.SH,2026-W17
688410.SH,2026-W20
688410.SH,2026-W21
688410.SH,2026-W22
688410.SH,2026-W23
688411.SH,2025-W07
688411.SH,2025-W08
688411.SH,2025-W09
688411.SH,2025-W10
688411.SH,2025-W11
688411.SH,2025-W12
688411.SH,2025-W13
688411.SH,2025-W15
688411.SH,2025-W16
688411.SH,2025-W17
688411.SH,2025-W20
688411.SH,2025-W21
688411.SH,2025-W22
688411.SH,2025-W24
688411.SH,2025-W25
688411.SH,2025-W26
688411.SH,2025-W27
688411.SH,2025-W28
688411.SH,2025-W29
688411.SH,2025-W30
688411.SH,2025-W31
688411.SH,2025-W32
688411.SH,2025-W33
688411.SH,2025-W34
688411.SH,2025-W35
688411.SH,2025-W36
688411.SH,2025-W37
688411.SH,2025-W38
688411.SH,2025-W39
688411.SH,2025-W42
688411.SH,2025-W43
688411.SH,2025-W44
688411.SH,2025-W45
688411.SH,2025-W46
688411.SH,2025-W47
688411.SH,2025-W48
688411.SH,2025-W49
688411.SH,2025-W50
688411.SH,2025-W51
688411.SH,2025-W52
688411.SH,2026-W02
688411.SH,2026-W03
688411.SH,2026-W04
688411.SH,2026-W05
688411.SH,2026-W06
688411.SH,2026-W07
688411.SH,2026-W10
688411.SH,2026-W11
688411.SH,2026-W12
688411.SH,2026-W13
688411.SH,2026-W14
688411.SH,2026-W16
688411.SH,2026-W17
688411.SH,2026-W20
688411.SH,2026-W21
688411.SH,2026-W22
688411.SH,2026-W23
688416.SH,2023-W24
688416.SH,2023-W26
688416.SH,2023-W27
688416.SH,2023-W28
688416.SH,2023-W29
688416.SH,2023-W30
688416.SH,2023-W31
688416.SH,2023-W32
688416.SH,2023-W33
688416.SH,2023-W34
688416.SH,2023-W35
688416.SH,2023-W36
688416.SH,2023-W37
688416.SH,2023-W38
688416.SH,2023-W41
688416.SH,2023-W42
688416.SH,2023-W43
688416.SH,2023-W44
688416.SH,2023-W45
688416.SH,2023-W46
688416.SH,2023-W47
688416.SH,2023-W48
688416.SH,2023-W49
688416.SH,2023-W50
688416.SH,2023-W51
688416.SH,2023-W52
688416.SH,2024-W02
688416.SH,2024-W03
688416.SH,2024-W04
688416.SH,2024-W05
688416.SH,2024-W08
688416.SH,2024-W09
688416.SH,2024-W10
688416.SH,2024-W11
688416.SH,2024-W12
688416.SH,2024-W13
688416.SH,2024-W15
688416.SH,2024-W16
688416.SH,2024-W17
688416.SH,2024-W19
688416.SH,2024-W20
688416.SH,2024-W21
688416.SH,2024-W22
688416.SH,2024-W23
688416.SH,2024-W25
688416.SH,2024-W26
688416.SH,2024-W27
688416.SH,2024-W28
688416.SH,2024-W29
688416.SH,2024-W30
688416.SH,2024-W31
688416.SH,2024-W32
688416.SH,2024-W33
688416.SH,2024-W34
688416.SH,2024-W35
688416.SH,2024-W36
688416.SH,2024-W37
688416.SH,2024-W39
688416.SH,2024-W42
688416.SH,2024-W43
688416.SH,2024-W44
688416.SH,2024-W45
688416.SH,2024-W46
688416.SH,2024-W47
688416.SH,2024-W48
688416.SH,2024-W49
688416.SH,2024-W50
688416.SH,2024-W51
688416.SH,2024-W52
688416.SH,2025-W02
688416.SH,2025-W03
688416.SH,2025-W04
688416.SH,2025-W07
688416.SH,2025-W08
688416.SH,2025-W09
688416.SH,2025-W10
688416.SH,2025-W11
688416.SH,2025-W12
688416.SH,2025-W13
688416.SH,2025-W15
688416.SH,2025-W16
688416.SH,2025-W17
688416.SH,2025-W20
688416.SH,2025-W21
688416.SH,2025-W22
688416.SH,2025-W24
688416.SH,2025-W25
688416.SH,2025-W26
688416.SH,2025-W27
688416.SH,2025-W28
688416.SH,2025-W29
688416.SH,2025-W30
688416.SH,2025-W31
688416.SH,2025-W32
688416.SH,2025-W33
688416.SH,2025-W34
688416.SH,2025-W35
688416.SH,2025-W36
688416.SH,2025-W37
688416.SH,2025-W38
688416.SH,2025-W39
688416.SH,2025-W42
688416.SH,2025-W43
688416.SH,2025-W44
688416.SH,2025-W45
688416.SH,2025-W46
688416.SH,2025-W47
688416.SH,2025-W48
688416.SH,2025-W49
688416.SH,2025-W50
688416.SH,2025-W51
688416.SH,2025-W52
688416.SH,2026-W02
688416.SH,2026-W03
688416.SH,2026-W04
688416.SH,2026-W05
688416.SH,2026-W06
688416.SH,2026-W07
688416.SH,2026-W10
688416.SH,2026-W11
688416.SH,2026-W12
688416.SH,2026-W13
688416.SH,2026-W14
688416.SH,2026-W16
688416.SH,2026-W17
688416.SH,2026-W20
688416.SH,2026-W21
688416.SH,2026-W22
688416.SH,2026-W23
688418.SH,2023-W24
688418.SH,2023-W26
688418.SH,2023-W27
688418.SH,2023-W28
688418.SH,2023-W29
688418.SH,2023-W30
688418.SH,2023-W31
688418.SH,2023-W32
688418.SH,2023-W33
688418.SH,2023-W34
688418.SH,2023-W35
688418.SH,2023-W36
688418.SH,2023-W37
688418.SH,2023-W38
688418.SH,2023-W41
688418.SH,2023-W42
688418.SH,2023-W43
688418.SH,2023-W44
688418.SH,2023-W45
688418.SH,2023-W46
688418.SH,2023-W47
688418.SH,2023-W48
688418.SH,2023-W49
688418.SH,2023-W50
688418.SH,2023-W51
688418.SH,2023-W52
688418.SH,2024-W02
688418.SH,2024-W03
688418.SH,2024-W04
688418.SH,2024-W05
688418.SH,2024-W08
688418.SH,2024-W09
688418.SH,2024-W10
688418.SH,2024-W11
688418.SH,2024-W12
688418.SH,2024-W13
688418.SH,2024-W15
688418.SH,2024-W16
688418.SH,2024-W17
688418.SH,2024-W19
688418.SH,2024-W20
688418.SH,2024-W21
688418.SH,2024-W22
688418.SH,2024-W23
688418.SH,2024-W25
688418.SH,2024-W26
688418.SH,2024-W27
688418.SH,2024-W28
688418.SH,2024-W29
688418.SH,2024-W30
688418.SH,2024-W31
688418.SH,2024-W32
688418.SH,2024-W33
688418.SH,2024-W34
688418.SH,2024-W35
688418.SH,2024-W36
688418.SH,2024-W37
688418.SH,2024-W39
688418.SH,2024-W42
688418.SH,2024-W43
688418.SH,2024-W44
688418.SH,2024-W45
688418.SH,2024-W46
688418.SH,2024-W47
688418.SH,2024-W48
688418.SH,2024-W49
688418.SH,2024-W50
688418.SH,2024-W51
688418.SH,2024-W52
688418.SH,2025-W02
688418.SH,2025-W03
688418.SH,2025-W04
688418.SH,2025-W07
688418.SH,2025-W08
688418.SH,2025-W09
688418.SH,2025-W10
688418.SH,2025-W11
688418.SH,2025-W12
688418.SH,2025-W13
688418.SH,2025-W15
688418.SH,2025-W16
688418.SH,2025-W17
688418.SH,2025-W20
688418.SH,2025-W21
688418.SH,2025-W22
688418.SH,2025-W24
688418.SH,2025-W25
688418.SH,2025-W26
688418.SH,2025-W27
688418.SH,2025-W28
688418.SH,2025-W29
688418.SH,2025-W30
688418.SH,2025-W31
688418.SH,2025-W32
688418.SH,2025-W33
688418.SH,2025-W34
688418.SH,2025-W35
688418.SH,2025-W36
688418.SH,2025-W37
688418.SH,2025-W38
688418.SH,2025-W39
688418.SH,2025-W42
688418.SH,2025-W43
688418.SH,2025-W44
688418.SH,2025-W45
688418.SH,2025-W46
688418.SH,2025-W47
688418.SH,2025-W48
688418.SH,2025-W49
688418.SH,2025-W50
688418.SH,2025-W51
688418.SH,2025-W52
688418.SH,2026-W02
688418.SH,2026-W03
688418.SH,2026-W04
688418.SH,2026-W05
688418.SH,2026-W06
688418.SH,2026-W07
688418.SH,2026-W10
688418.SH,2026-W11
688418.SH,2026-W12
688418.SH,2026-W13
688418.SH,2026-W14
688418.SH,2026-W16
688418.SH,2026-W17
688418.SH,2026-W20
688418.SH,2026-W21
688418.SH,2026-W22
688418.SH,2026-W23
688419.SH,2023-W24
688419.SH,2023-W26
688419.SH,2023-W27
688419.SH,2023-W28
688419.SH,2023-W29
688419.SH,2023-W30
688419.SH,2023-W31
688419.SH,2023-W32
688419.SH,2023-W33
688419.SH,2023-W34
688419.SH,2023-W35
688419.SH,2023-W36
688419.SH,2023-W37
688419.SH,2023-W38
688419.SH,2023-W41
688419.SH,2023-W42
688419.SH,2023-W43
688419.SH,2023-W44
688419.SH,2023-W45
688419.SH,2023-W46
688419.SH,2023-W47
688419.SH,2023-W48
688419.SH,2023-W49
688419.SH,2023-W50
688419.SH,2023-W51
688419.SH,2023-W52
688419.SH,2024-W02
688419.SH,2024-W03
688419.SH,2024-W04
688419.SH,2024-W05
688419.SH,2024-W08
688419.SH,2024-W09
688419.SH,2024-W10
688419.SH,2024-W11
688419.SH,2024-W12
688419.SH,2024-W13
688419.SH,2024-W15
688419.SH,2024-W16
688419.SH,2024-W17
688419.SH,2024-W19
688419.SH,2024-W20
688419.SH,2024-W21
688419.SH,2024-W22
688419.SH,2024-W23
688419.SH,2024-W25
688419.SH,2024-W26
688419.SH,2024-W27
688419.SH,2024-W28
688419.SH,2024-W29
688419.SH,2024-W30
688419.SH,2024-W31
688419.SH,2024-W32
688419.SH,2024-W33
688419.SH,2024-W34
688419.SH,2024-W35
688419.SH,2024-W36
688419.SH,2024-W37
688419.SH,2024-W39
688419.SH,2024-W42
688419.SH,2024-W43
688419.SH,2024-W44
688419.SH,2024-W45
688419.SH,2024-W46
688419.SH,2024-W47
688419.SH,2024-W48
688419.SH,2024-W49
688419.SH,2024-W50
688419.SH,2024-W51
688419.SH,2024-W52
688419.SH,2025-W02
688419.SH,2025-W03
688419.SH,2025-W04
688419.SH,2025-W07
688419.SH,2025-W08
688419.SH,2025-W09
688419.SH,2025-W10
688419.SH,2025-W11
688419.SH,2025-W12
688419.SH,2025-W13
688419.SH,2025-W15
688419.SH,2025-W16
688419.SH,2025-W17
688419.SH,2025-W20
688419.SH,2025-W21
688419.SH,2025-W22
688419.SH,2025-W24
688419.SH,2025-W25
688419.SH,2025-W26
688419.SH,2025-W27
688419.SH,2025-W28
688419.SH,2025-W29
688419.SH,2025-W30
688419.SH,2025-W31
688419.SH,2025-W32
688419.SH,2025-W33
688419.SH,2025-W34
688419.SH,2025-W35
688419.SH,2025-W36
688419.SH,2025-W37
688419.SH,2025-W38
688419.SH,2025-W39
688419.SH,2025-W42
688419.SH,2025-W43
688419.SH,2025-W44
688419.SH,2025-W45
688419.SH,2025-W46
688419.SH,2025-W47
688419.SH,2025-W48
688419.SH,2025-W49
688419.SH,2025-W50
688419.SH,2025-W51
688419.SH,2025-W52
688419.SH,2026-W02
688419.SH,2026-W03
688419.SH,2026-W04
688419.SH,2026-W05
688419.SH,2026-W06
688419.SH,2026-W07
688419.SH,2026-W10
688419.SH,2026-W11
688419.SH,2026-W12
688419.SH,2026-W13
688419.SH,2026-W14
688419.SH,2026-W16
688419.SH,2026-W17
688419.SH,2026-W20
688419.SH,2026-W21
688419.SH,2026-W22
688419.SH,2026-W23
688420.SH,2023-W24
688420.SH,2023-W26
688420.SH,2023-W27
688420.SH,2023-W28
688420.SH,2023-W29
688420.SH,2023-W30
688420.SH,2023-W31
688420.SH,2023-W32
688420.SH,2023-W33
688420.SH,2023-W34
688420.SH,2023-W35
688420.SH,2023-W36
688420.SH,2023-W37
688420.SH,2023-W38
688420.SH,2023-W41
688420.SH,2023-W42
688420.SH,2023-W43
688420.SH,2023-W44
688420.SH,2023-W45
688420.SH,2023-W46
688420.SH,2023-W47
688420.SH,2023-W48
688420.SH,2023-W49
688420.SH,2023-W50
688420.SH,2023-W51
688420.SH,2023-W52
688420.SH,2024-W02
688420.SH,2024-W03
688420.SH,2024-W04
688420.SH,2024-W05
688420.SH,2024-W08
688420.SH,2024-W09
688420.SH,2024-W10
688420.SH,2024-W11
688420.SH,2024-W12
688420.SH,2024-W13
688420.SH,2024-W15
688420.SH,2024-W16
688420.SH,2024-W17
688420.SH,2024-W19
688420.SH,2024-W20
688420.SH,2024-W21
688420.SH,2024-W22
688420.SH,2024-W23
688420.SH,2024-W25
688420.SH,2024-W26
688420.SH,2024-W27
688420.SH,2024-W28
688420.SH,2024-W29
688420.SH,2024-W30
688420.SH,2024-W31
688420.SH,2024-W32
688420.SH,2024-W33
688420.SH,2024-W34
688420.SH,2024-W35
688420.SH,2024-W36
688420.SH,2024-W37
688420.SH,2024-W39
688420.SH,2024-W42
688420.SH,2024-W43
688420.SH,2024-W44
688420.SH,2024-W45
688420.SH,2024-W46
688420.SH,2024-W47
688420.SH,2024-W48
688420.SH,2024-W49
688420.SH,2024-W50
688420.SH,2024-W51
688420.SH,2024-W52
688420.SH,2025-W02
688420.SH,2025-W03
688420.SH,2025-W04
688420.SH,2025-W07
688420.SH,2025-W08
688420.SH,2025-W09
688420.SH,2025-W10
688420.SH,2025-W11
688420.SH,2025-W12
688420.SH,2025-W13
688420.SH,2025-W15
688420.SH,2025-W16
688420.SH,2025-W17
688420.SH,2025-W20
688420.SH,2025-W21
688420.SH,2025-W22
688420.SH,2025-W24
688420.SH,2025-W25
688420.SH,2025-W26
688420.SH,2025-W27
688420.SH,2025-W28
688420.SH,2025-W29
688420.SH,2025-W30
688420.SH,2025-W31
688420.SH,2025-W32
688420.SH,2025-W33
688420.SH,2025-W34
688420.SH,2025-W35
688420.SH,2025-W36
688420.SH,2025-W37
688420.SH,2025-W38
688420.SH,2025-W39
688420.SH,2025-W42
688420.SH,2025-W43
688420.SH,2025-W44
688420.SH,2025-W45
688420.SH,2025-W46
688420.SH,2025-W47
688420.SH,2025-W48
688420.SH,2025-W49
688420.SH,2025-W50
688420.SH,2025-W51
688420.SH,2025-W52
688420.SH,2026-W02
688420.SH,2026-W03
688420.SH,2026-W04
688420.SH,2026-W05
688420.SH,2026-W06
688420.SH,2026-W07
688420.SH,2026-W10
688420.SH,2026-W11
688420.SH,2026-W12
688420.SH,2026-W13
688420.SH,2026-W14
688420.SH,2026-W16
688420.SH,2026-W17
688420.SH,2026-W20
688420.SH,2026-W21
688420.SH,2026-W22
688420.SH,2026-W23
688425.SH,2023-W24
688425.SH,2023-W26
688425.SH,2023-W27
688425.SH,2023-W28
688425.SH,2023-W29
688425.SH,2023-W30
688425.SH,2023-W31
688425.SH,2023-W32
688425.SH,2023-W33
688425.SH,2023-W34
688425.SH,2023-W35
688425.SH,2023-W36
688425.SH,2023-W37
688425.SH,2023-W38
688425.SH,2023-W41
688425.SH,2023-W42
688425.SH,2023-W43
688425.SH,2023-W44
688425.SH,2023-W45
688425.SH,2023-W46
688425.SH,2023-W47
688425.SH,2023-W48
688425.SH,2023-W49
688425.SH,2023-W50
688425.SH,2023-W51
688425.SH,2023-W52
688425.SH,2024-W02
688425.SH,2024-W03
688425.SH,2024-W04
688425.SH,2024-W05
688425.SH,2024-W08
688425.SH,2024-W09
688425.SH,2024-W10
688425.SH,2024-W11
688425.SH,2024-W12
688425.SH,2024-W13
688425.SH,2024-W15
688425.SH,2024-W16
688425.SH,2024-W17
688425.SH,2024-W19
688425.SH,2024-W20
688425.SH,2024-W21
688425.SH,2024-W22
688425.SH,2024-W23
688425.SH,2024-W25
688425.SH,2024-W26
688425.SH,2024-W27
688425.SH,2024-W28
688425.SH,2024-W29
688425.SH,2024-W30
688425.SH,2024-W31
688425.SH,2024-W32
688425.SH,2024-W33
688425.SH,2024-W34
688425.SH,2024-W35
688425.SH,2024-W36
688425.SH,2024-W37
688425.SH,2024-W39
688425.SH,2024-W42
688425.SH,2024-W43
688425.SH,2024-W44
688425.SH,2024-W45
688425.SH,2024-W46
688425.SH,2024-W47
688425.SH,2024-W48
688425.SH,2024-W49
688425.SH,2024-W50
688425.SH,2024-W51
688425.SH,2024-W52
688425.SH,2025-W02
688425.SH,2025-W03
688425.SH,2025-W04
688425.SH,2025-W07
688425.SH,2025-W08
688425.SH,2025-W09
688425.SH,2025-W10
688425.SH,2025-W11
688425.SH,2025-W12
688425.SH,2025-W13
688425.SH,2025-W15
688425.SH,2025-W16
688425.SH,2025-W17
688425.SH,2025-W20
688425.SH,2025-W21
688425.SH,2025-W22
688425.SH,2025-W24
688425.SH,2025-W25
688425.SH,2025-W26
688425.SH,2025-W27
688425.SH,2025-W28
688425.SH,2025-W29
688425.SH,2025-W30
688425.SH,2025-W31
688425.SH,2025-W32
688425.SH,2025-W33
688425.SH,2025-W34
688425.SH,2025-W35
688425.SH,2025-W36
688425.SH,2025-W37
688425.SH,2025-W38
688425.SH,2025-W39
688425.SH,2025-W42
688425.SH,2025-W43
688425.SH,2025-W44
688425.SH,2025-W45
688425.SH,2025-W46
688425.SH,2025-W47
688425.SH,2025-W48
688425.SH,2025-W49
688425.SH,2025-W50
688425.SH,2025-W51
688425.SH,2025-W52
688425.SH,2026-W02
688425.SH,2026-W03
688425.SH,2026-W04
688425.SH,2026-W05
688425.SH,2026-W06
688425.SH,2026-W07
688425.SH,2026-W10
688425.SH,2026-W11
688425.SH,2026-W12
688425.SH,2026-W13
688425.SH,2026-W14
688425.SH,2026-W16
688425.SH,2026-W17
688425.SH,2026-W20
688425.SH,2026-W21
688425.SH,2026-W22
688425.SH,2026-W23
688426.SH,2023-W24
688426.SH,2023-W26
688426.SH,2023-W27
688426.SH,2023-W28
688426.SH,2023-W29
688426.SH,2023-W30
688426.SH,2023-W31
688426.SH,2023-W32
688426.SH,2023-W33
688426.SH,2023-W34
688426.SH,2023-W35
688426.SH,2023-W36
688426.SH,2023-W37
688426.SH,2023-W38
688426.SH,2023-W41
688426.SH,2023-W42
688426.SH,2023-W43
688426.SH,2023-W44
688426.SH,2023-W45
688426.SH,2023-W46
688426.SH,2023-W47
688426.SH,2023-W48
688426.SH,2023-W49
688426.SH,2023-W50
688426.SH,2023-W51
688426.SH,2023-W52
688426.SH,2024-W02
688426.SH,2024-W03
688426.SH,2024-W04
688426.SH,2024-W05
688426.SH,2024-W08
688426.SH,2024-W09
688426.SH,2024-W10
688426.SH,2024-W11
688426.SH,2024-W12
688426.SH,2024-W13
688426.SH,2024-W15
688426.SH,2024-W16
688426.SH,2024-W17
688426.SH,2024-W19
688426.SH,2024-W20
688426.SH,2024-W21
688426.SH,2024-W22
688426.SH,2024-W23
688426.SH,2024-W25
688426.SH,2024-W26
688426.SH,2024-W27
688426.SH,2024-W28
688426.SH,2024-W29
688426.SH,2024-W30
688426.SH,2024-W31
688426.SH,2024-W32
688426.SH,2024-W33
688426.SH,2024-W34
688426.SH,2024-W35
688426.SH,2024-W36
688426.SH,2024-W37
688426.SH,2024-W39
688426.SH,2024-W42
688426.SH,2024-W43
688426.SH,2024-W44
688426.SH,2024-W45
688426.SH,2024-W46
688426.SH,2024-W47
688426.SH,2024-W48
688426.SH,2024-W49
688426.SH,2024-W50
688426.SH,2024-W51
688426.SH,2024-W52
688426.SH,2025-W02
688426.SH,2025-W03
688426.SH,2025-W04
688426.SH,2025-W07
688426.SH,2025-W08
688426.SH,2025-W09
688426.SH,2025-W10
688426.SH,2025-W11
688426.SH,2025-W12
688426.SH,2025-W13
688426.SH,2025-W15
688426.SH,2025-W16
688426.SH,2025-W17
688426.SH,2025-W20
688426.SH,2025-W21
688426.SH,2025-W22
688426.SH,2025-W24
688426.SH,2025-W25
688426.SH,2025-W26
688426.SH,2025-W27
688426.SH,2025-W28
688426.SH,2025-W29
688426.SH,2025-W30
688426.SH,2025-W31
688426.SH,2025-W32
688426.SH,2025-W33
688426.SH,2025-W34
688426.SH,2025-W35
688426.SH,2025-W36
688426.SH,2025-W37
688426.SH,2025-W38
688426.SH,2025-W39
688426.SH,2025-W42
688426.SH,2025-W43
688426.SH,2025-W44
688426.SH,2025-W45
688426.SH,2025-W46
688426.SH,2025-W47
688426.SH,2025-W48
688426.SH,2025-W49
688426.SH,2025-W50
688426.SH,2025-W51
688426.SH,2025-W52
688426.SH,2026-W02
688426.SH,2026-W03
688426.SH,2026-W04
688426.SH,2026-W05
688426.SH,2026-W06
688426.SH,2026-W07
688426.SH,2026-W10
688426.SH,2026-W11
688426.SH,2026-W12
688426.SH,2026-W13
688426.SH,2026-W14
688426.SH,2026-W16
688426.SH,2026-W17
688426.SH,2026-W20
688426.SH,2026-W21
688426.SH,2026-W22
688426.SH,2026-W23
688428.SH,2023-W24
688428.SH,2023-W26
688428.SH,2023-W27
688428.SH,2023-W28
688428.SH,2023-W29
688428.SH,2023-W30
688428.SH,2023-W31
688428.SH,2023-W32
688428.SH,2023-W33
688428.SH,2023-W34
688428.SH,2023-W35
688428.SH,2023-W36
688428.SH,2023-W37
688428.SH,2023-W38
688428.SH,2023-W41
688428.SH,2023-W42
688428.SH,2023-W43
688428.SH,2023-W44
688428.SH,2023-W45
688428.SH,2023-W46
688428.SH,2023-W47
688428.SH,2023-W48
688428.SH,2023-W49
688428.SH,2023-W50
688428.SH,2023-W51
688428.SH,2023-W52
688428.SH,2024-W02
688428.SH,2024-W03
688428.SH,2024-W04
688428.SH,2024-W05
688428.SH,2024-W08
688428.SH,2024-W09
688428.SH,2024-W10
688428.SH,2024-W11
688428.SH,2024-W12
688428.SH,2024-W13
688428.SH,2024-W15
688428.SH,2024-W16
688428.SH,2024-W17
688428.SH,2024-W19
688428.SH,2024-W20
688428.SH,2024-W21
688428.SH,2024-W22
688428.SH,2024-W23
688428.SH,2024-W25
688428.SH,2024-W26
688428.SH,2024-W27
688428.SH,2024-W28
688428.SH,2024-W29
688428.SH,2024-W30
688428.SH,2024-W31
688428.SH,2024-W32
688428.SH,2024-W33
688428.SH,2024-W34
688428.SH,2024-W35
688428.SH,2024-W36
688428.SH,2024-W37
688428.SH,2024-W39
688428.SH,2024-W42
688428.SH,2024-W43
688428.SH,2024-W44
688428.SH,2024-W45
688428.SH,2024-W46
688428.SH,2024-W47
688428.SH,2024-W48
688428.SH,2024-W49
688428.SH,2024-W50
688428.SH,2024-W51
688428.SH,2024-W52
688428.SH,2025-W02
688428.SH,2025-W03
688428.SH,2025-W04
688428.SH,2025-W07
688428.SH,2025-W08
688428.SH,2025-W09
688428.SH,2025-W10
688428.SH,2025-W11
688428.SH,2025-W12
688428.SH,2025-W13
688428.SH,2025-W15
688428.SH,2025-W16
688428.SH,2025-W17
688428.SH,2025-W20
688428.SH,2025-W21
688428.SH,2025-W22
688428.SH,2025-W24
688428.SH,2025-W25
688428.SH,2025-W26
688428.SH,2025-W27
688428.SH,2025-W28
688428.SH,2025-W29
688428.SH,2025-W30
688428.SH,2025-W31
688428.SH,2025-W32
688428.SH,2025-W33
688428.SH,2025-W34
688428.SH,2025-W35
688428.SH,2025-W36
688428.SH,2025-W37
688428.SH,2025-W38
688428.SH,2025-W39
688428.SH,2025-W42
688428.SH,2025-W43
688428.SH,2025-W44
688428.SH,2025-W45
688428.SH,2025-W46
688428.SH,2025-W47
688428.SH,2025-W48
688428.SH,2025-W49
688428.SH,2025-W50
688428.SH,2025-W51
688428.SH,2025-W52
688428.SH,2026-W02
688428.SH,2026-W03
688428.SH,2026-W04
688428.SH,2026-W05
688428.SH,2026-W06
688428.SH,2026-W07
688428.SH,2026-W10
688428.SH,2026-W11
688428.SH,2026-W12
688428.SH,2026-W13
688428.SH,2026-W14
688428.SH,2026-W16
688428.SH,2026-W17
688428.SH,2026-W20
688428.SH,2026-W21
688428.SH,2026-W22
688428.SH,2026-W23
688429.SH,2023-W27
688429.SH,2023-W28
688429.SH,2023-W29
688429.SH,2023-W30
688429.SH,2023-W31
688429.SH,2023-W32
688429.SH,2023-W33
688429.SH,2023-W34
688429.SH,2023-W35
